score,at,content,label
4,2025-04-17 09:52:53,"Tolong dibaca buat BPJS. kalau bisa sistem di aplikasi lngsung terintegrasi dg sistem rumah sakit. biar gak bertele2, sdh daftar online, antrian 5, eh sampe rumah sakit antri lagi gajelas buat verifikasi, bertele2. misal sdh dafttar sntrean no.5, kasih jam juga contoh: antrean no.5 (untuk antrean no.urut 1-15) jam 8 sampai jam 9 pagi. dan seterusnya. biar pasien/pengantar nggak numpuk di pendaftaran dari pagi. tolong dibenahi lagi agar lebih efisien, efisien kerja dan efisien waktu. terimakasih",positif
1,2025-04-17 09:40:52,Bobrok banget aplikasi buatan pemerintah 🤣🤣🤣,positif
1,2025-04-17 09:38:45,3 kali saya minta kode verifikasi kgk ada emailnya mna lama bnget nunggu waktunya silit,negatif
1,2025-04-17 09:38:10,"ini aplikasi gimana sih belum pernah daftar akun tapi setelah registrasi masukkan nomor telepon ada warning katanya nomor sudah pernah digunakan peserta lain , terus siapa yang gunain nomor saya wong saya nggak pernah pakai baru juga mau pakai nggak bisa ini gimana solusinya mau daftar aja disusah""kan???????",negatif
5,2025-04-17 09:32:20,good,positif
1,2025-04-17 09:23:46,APLIKASI APAAN NIH KODE OTP GAK MASUK MASUK BUKANNYA MEMPERMUDAH MALAH MEMPERSULIT,positif
1,2025-04-17 09:19:20,"tolong lah, mau bikin skck syarat harus bpjs aktif, mau bikin bpjs aja ribet aplikasi nya error mulu, mau verifikasi ga ke kirim"" kode nyaa, padahal nomer hp udah bener, tolong lah di perbaiki",negatif
1,2025-04-17 09:13:46,aplikasi nya bagus sy suka karena sy sering begadang kurang darah makanya sy coba daftar supaya naik darah 🤣🤣,positif
5,2025-04-17 09:08:17,bagus sekali untuk pindah faskes,positif
5,2025-04-17 08:59:20,"aplikasi ini sangat membantu, terimakasih jkn mobile 🫶🫶🫶",positif
5,2025-04-17 08:51:17,Aplikasi yang sangat membantu masyarakat untuk mendapatkan informasi tentang kesehatan.Terima kasih JKN,positif
5,2025-04-17 08:49:40,"Sangat mudah utk pengoperasiannya, dan sangat membantu kita utk perubahan data yg di perlukan.",positif
1,2025-04-17 08:33:19,kenapa gabisa verifikasi sih,negatif
1,2025-04-17 08:21:04,gk jelas d download gk bisa pdhl mau daftar k rs,negatif
5,2025-04-17 08:02:25,sangat memuaskan,positif
1,2025-04-17 07:41:15,aplikasi busuk jaringan bagus verivikasi sms ga da masuk email udh dpt cm no hp yg susah nya minta ampun. nunggu smpe 3x 200 detik lebih,negatif
5,2025-04-17 07:29:56,tidak perlu jauh pergi ke kantornya.cukup via chat doang cepat banget responnya..makasi yah..goodjob,positif
5,2025-04-17 07:23:21,👍🏻👍🏻👍🏻👍🏻👍🏻,positif
1,2025-04-17 07:18:18,aplikasi apaan ini SMS otp gak masuk masuk,negatif
1,2025-04-17 07:16:17,"aplikasi sampah..wifi kekuatan penuh,diganti kouta baru tetep aja kamu sedang offline",negatif
5,2025-04-17 07:13:53,ok,positif
1,2025-04-17 07:06:07,"daftar pake no hp sendiri, TPI ga bisa terus dg keterangan no hp sudah digunakan peserta lain. kan rese",negatif
1,2025-04-17 07:01:56,ini aplikasi masih bisa di pake gk y. udh seminggu gk bisa buka aplikasi nya. keterangan nya internet terputus. orang kuota ada pake wifi gk bisa juga....,negatif
5,2025-04-17 06:59:49,bagus,positif
1,2025-04-17 06:54:36,"JKN lagi kenapa dah? padahal sinyal wifi bagus, tapi pas masuk aplikasi koneksi jaringan mulu, gabisa dibuka.",positif
5,2025-04-17 06:53:44,bagus,positif
5,2025-04-17 06:31:44,kerenn,positif
5,2025-04-17 06:29:12,memudahkan dalam mengakses bpjs lewat rumah,positif
5,2025-04-17 06:24:08,"pelayanan lewat apk, digital lebih simple dan praktis, good job",positif
5,2025-04-17 06:21:02,sangat bagus,positif
3,2025-04-17 06:18:59,"Nama NIK saya benar, cm anggota keluarga saya berubah dari nama istri dan anak saya tidak tertera di peserta malah tercantum nama orang lain yg tidak saya kenal , sdh ke coba konfirmasi ke kantor BPJS KESEHATAN belum ada masih tunggu konfirmasi.",netral
1,2025-04-17 06:15:48,"ini menurut aku apk nyusahhin sih verifikasi aja gk ke baca baca tolong di perbaiki ,gk peraturran gak apk MENYUSAHKAN MASYARAKAT",positif
1,2025-04-17 06:04:08,apasi ni aplikasi kaga bisa pripikasi nomer padahal bner no nya kaga salah,negatif
5,2025-04-17 05:59:13,terimakasih Mobaìl jkn sangat membantu,positif
5,2025-04-17 05:58:39,sangat membantu dalam layanan kesehatan,positif
1,2025-04-17 05:55:33,"tidak bisa verifikasi wajah, tolong diperbaiki systemnya.",negatif
5,2025-04-17 05:46:29,trims,positif
5,2025-04-17 05:42:11,bagus,positif
1,2025-04-17 05:19:09,"ngak bisa review bagys karna mau ngasih review buat dokter dan rs yg kurang baik aja ngak bisa di simpan itu fiturnya ,kalau emang ngak mau di review ngapaian buat sistem review,ngapain kami sebagai user yg screenshot kalian lah yang kerja ,kalian di bayar kok,chek sendiri komentar lu jelas kan coba aja itu sistem review dokter ,memang gak bisa dipakai",positif
5,2025-04-17 05:11:36,mantap,positif
5,2025-04-17 05:07:04,Sangat membantu,positif
5,2025-04-17 04:55:41,sangat membantu 👍🫰,positif
5,2025-04-17 04:55:16,Terpercaya mantap 👍☑️,positif
5,2025-04-17 04:53:18,goodddd,positif
2,2025-04-17 04:48:02,"aplikasinya sudah bagus, tapi saran saya coba di perbaiki lagi sistemnya, soalnya verifikasi nomor telfon dapet kodenya lama bangettt, saya udah coba berkali kali tetep gabisaaa",positif
5,2025-04-17 04:47:20,Ok sangat membantu,positif
1,2025-04-17 04:39:08,mau daftar aja bikin emosi,negatif
1,2025-04-17 04:34:19,"klo bikin aplikasi yang benar dong, masa baru balik kanan langsung d suruh senyum dan kedip tanpa jeda... gimana klo orang tua yg sudah rabun gak jelas lihat tulisan arahannya... di pikir dengan detail tuh klo bikin aplikasi. menyusahkan saja aplikasinya. 😬 Ayo BPJS mana solusinya ini... jangan memaksa masyarakat pake aplikasi gak jelas kayak gini. 😬",negatif
5,2025-04-17 04:33:13,"Terima-Kasih Atas Pelayanan Terbaik nya, Mobile JKN is the best",positif
5,2025-04-17 04:29:23,siap,positif
5,2025-04-17 04:21:15,bagus,positif
5,2025-04-17 04:21:00,puas,positif
1,2025-04-17 04:12:32,nih aplikasi knapa dahh susah bgt nerima sms OTP padahal pulsa udh di isi 50 tetep aja gk masuk.,negatif
1,2025-04-17 04:07:59,"verifikasi wajah susah, verifikasi via nomor hp ga bisa. Jadi ini aplikasi buat apa? Nyusahin aja!!!",negatif
5,2025-04-17 03:50:21,sangat sangat bermanfaat bagi kami,positif
1,2025-04-17 03:38:38,TIDAK BISA LOGIN. KODE VERIFIKASI TIDAK ADA KE SMS.,negatif
5,2025-04-17 03:32:00,Ok,positif
1,2025-04-17 03:31:24,"bukan sekedar aplikasi nya saja yg tidak berguna, bahkan sistem untuk klaim disaat kita harus dirawat malah dipersulit lagi dengan aturan yg kurang bijak ketika pasien sedang kritis.... kita selak",negatif
1,2025-04-17 03:29:27,kode otpnya ga keluar,negatif
2,2025-04-17 03:28:02,"Tanya dulu. Kenapa ya aplikasi tidak bisa diunduh? Sedangkan, kalau di website, selalu loading proses pendaftaran nya, muter di 99% terus. Bahkan sampai berjam-jam. Sampai ganti hari jg",negatif
1,2025-04-17 03:22:37,ini kenapa sih udah 2 minggu ga bisa daftar,negatif
1,2025-04-17 03:20:46,"Sekarang sering eror gabisa daftar online ke faskes. Tiap daftar online ke faskes 1 pasti statusnya ""transaksi belum dapat diproses"" Lalu mau daftar ke faskes lanjutan statusnya ""maaf anda sudah terdaftar di tanggal xxx"" tapi no. antriannya gk muncul seperti biasa, malah gk ada status saya sudah daftar di tgl tersebut dan ke RS pun percuma karena harus lewat mobile JKN buat daftarnya. Tolong dong diperbaiki! Menyusahkan yg mau berobat aja!",positif
1,2025-04-17 03:18:53,coba dulu ya,negatif
1,2025-04-17 03:18:27,baru kali ini ketemu apk verifikasi muka susah udah mau verifikasi no gak bisa2 ya ampun niat gak sih buat apk,negatif
1,2025-04-17 03:17:35,"aplikasi gajelas,ini mau daftar aja susah banget!!!dari tadi nungguin sms buat kode verifikasi aja susah banget heran",negatif
1,2025-04-17 03:11:17,verifikasi ruwett sekalii sudah d ikutin intruksinya tapi gagal terus unistal aja aplikasi bobrok,negatif
4,2025-04-17 03:10:47,"Aplikasi ini sudah baik, namun sedikit terkendala pada penambahan peserta baru pada bagian pemilihan faskes yang mengakibatkan penambahan gagal.",positif
5,2025-04-17 03:08:02,mantap,positif
1,2025-04-17 03:05:28,"sangat tidak membantu padahal sudah terdaftar tp mau masuk tidak bisa ,buruk",negatif
5,2025-04-17 03:03:05,bagus,positif
5,2025-04-17 02:59:32,nice tingkatkan lagi,positif
5,2025-04-17 02:53:43,aplikasi sangat membantu saya sangat muda merubah atau menyesuaikan alamat yang sesungguhnya nya,positif
5,2025-04-17 02:49:54,sangat baik,positif
5,2025-04-17 02:49:49,gud,positif
5,2025-04-17 02:46:48,good,positif
1,2025-04-17 02:46:37,tidak bisa verifikasi wajah,negatif
5,2025-04-17 02:46:02,Oke,positif
1,2025-04-17 02:42:12,"aplikasi tolol kode otp no hp gak masuk masuk , udh ganti hp ,ganti kartu SIM tetap gak bisa",negatif
2,2025-04-17 02:41:18,"masuk akal untuk perubahan faskes 1 peserta 3 bulan sekali, tapi kenapa sewaktu di klik perubahan faskes 1 harus menunggu update dibulan berjalan selanjutnya?",negatif
5,2025-04-17 02:40:40,memudahkan dan mempercepat,positif
5,2025-04-17 02:33:56,bagus,positif
1,2025-04-17 02:30:48,kode verifikasi no hp ga bisa bisa najis,negatif
1,2025-04-17 02:30:44,apk GAGAL untuk verif wajah dan otp sulit.,negatif
5,2025-04-17 02:27:59,sangat membantu jika butuh perubahan data,positif
5,2025-04-17 02:26:51,bagus bgt,positif
1,2025-04-17 02:21:10,nunggu verifikasi kode otp udh kek nunggu apa aja lama nya minta ampun,negatif
5,2025-04-17 02:13:57,bagus sekali,positif
5,2025-04-17 02:12:33,keren lah,positif
1,2025-04-17 02:08:40,gabisa verifikasi,negatif
5,2025-04-17 02:07:45,sangat baik,positif
4,2025-04-17 02:03:50,bagus sgt membantu,positif
2,2025-04-17 02:03:20,sebenarnya ini bisa ga sih? kok udah 3 kali saya ngirim ke nomor HP saya sendiri nunggu OTP aja lamaaaa bangett ga kekirim kirim... mau nyaa gimana? bukannya mudah malah bikin emosi aja ini... katanya disuruh daftar disini tapiii KENAPAAAA SUSAAAAAH????,positif
5,2025-04-17 02:00:19,semua layanan dipermudah ...,positif
1,2025-04-17 01:48:31,aplikasinya aneh cari menu pandawa ga nemu² mau perubahan data karna buat skck gabisa2 bener2 di persulit...,negatif
5,2025-04-17 01:40:49,responnya GERCEP,positif
5,2025-04-17 01:35:44,sangat membantu,positif
1,2025-04-17 01:30:23,aplikasi elit isi sulit masih bnyk bug!!!! buat dptin otp aja susah!!!!!,negatif
5,2025-04-17 01:14:44,terimakasih,positif
1,2025-04-17 01:06:34,"APLIKASI GA GUNA, mau di atur ulang kata sandi karena lupa tapi kode OTP nya ga dikirim udah di coba 3 kali tapi sama aja, mana kirim ulang kode OTP nya lama lagi",negatif
3,2025-04-17 00:59:04,mohon diperbaiki untuk jumlah tagihanny itu tidak sesuai??!,positif
1,2025-04-17 00:42:49,"aplikasinya susah buat login...kartu harus isi pulsa, tapi nomor OTP ga dikirim..berkali2 isi pulsa kesedot tapi nomor OTP ga dikirim kirim, caapeekk dehh, mohon dong perbaikan sistemnya 🙏",negatif
5,2025-04-17 00:42:33,good,positif
1,2025-04-17 00:42:20,nunggu nomor verifikasi aja lama bangettt udah coba berkalii ttep ga ada nomor verifikasii malahan cek internet andaa pdhl internet saya lancarr,positif
5,2025-04-17 00:40:12,easy proses,positif
5,2025-04-17 00:38:55,Mempermudah masyarakat,positif
1,2025-04-17 00:38:11,aplikasi teuuuu jelassssss,negatif
5,2025-04-17 00:33:16,sangat membantu pasien dan masyarakat. tentu komitmennya di jaga secara konsisten dlm melayani sesuai hak dan kewajiban rakyat,positif
2,2025-04-17 00:32:10,"bagusin lagi ya aplikasinya, jangan bentar2 harus update, mana susah banget di update nya, jd susah mau daftar berobat",negatif
3,2025-04-17 00:25:33,knp udah daftar tpi keluar sendiri terus mau masuk kok tidak bisa padahal nik dan kata sandi sudah benar,netral
5,2025-04-17 00:07:34,sangat membantu pelayanannya,positif
1,2025-04-16 23:58:14,ruwet,negatif
5,2025-04-16 23:43:24,👍👍👍👍👍,positif
1,2025-04-16 23:41:45,aplikasi kurang efektif menyusahkan minim respon,negatif
1,2025-04-16 23:34:50,aplikasi sampah mau verif wajah aja ga bisa-bisa,negatif
1,2025-04-16 23:29:50,kenapa aplikasi kalo pemerintah yg buat kok g bisa berjalan maksimal verifikasi aja susah ...,negatif
5,2025-04-16 23:28:30,lebih praktis dan cepat pke aplikasi ini,positif
5,2025-04-16 23:13:27,sangat mudah untuk digunakan,positif
5,2025-04-16 22:43:46,respon cepat,positif
5,2025-04-16 22:39:06,good,positif
5,2025-04-16 22:36:48,baik,positif
5,2025-04-16 22:29:21,semakin bagus,positif
1,2025-04-16 21:16:58,buat dapetin otp susah bgt.. nomor aktif tapi gak ada SMS yg masuk sama sekali.. tolong lah di perbaiki,negatif
5,2025-04-16 20:09:26,aplikasinya mudah digunakan1,positif
5,2025-04-16 20:08:17,baik,positif
5,2025-04-16 19:31:41,"Datang di layani di periksa kesehatan di tentukan obatnya pelayannya ramah tama menjalankan program pemerintah daerah dan sebagainya ,Trimakasih.",positif
5,2025-04-16 19:24:45,baik,positif
5,2025-04-16 18:29:31,aplikasinya sangat membantu,positif
1,2025-04-16 17:22:54,apk gajelas udah waktu ngirim otp lama bgt smpe ganti nomor 2x tetp gabisa nuat bkin apk gasih!,negatif
5,2025-04-16 17:15:58,sangat membantu,positif
1,2025-04-16 17:00:02,lu mau verifikasi sampe mati juga kagak akan bisa,negatif
1,2025-04-16 16:30:27,"ribety bangel aplikasi tolol susah truss buat verifiaksi mukaa padahal poto sudah ditempat terang dan jelas , mempersulit saja . apalagi skrg kebanyakan lewat online",negatif
1,2025-04-16 15:44:49,"sangat buruk, yang didaftarkan nomor lain, tapi mau verifikasi nomor lain yang muncul aneh, nggak membantu sama sekali",negatif
5,2025-04-16 15:41:20,good aplikasi jkn,positif
5,2025-04-16 15:34:49,sangat bermanfaat,positif
5,2025-04-16 15:32:10,bagus,positif
5,2025-04-16 15:16:47,"Pas pembaruan knpa ribet gini ya, Mao login malah susah",negatif
5,2025-04-16 15:14:43,😊,positif
5,2025-04-16 14:58:37,sangat membantu,positif
5,2025-04-16 14:46:21,kenapa ga bisa d donlowt,positif
5,2025-04-16 14:41:27,good,positif
5,2025-04-16 14:35:07,Baik,positif
4,2025-04-16 14:31:20,saya tak mendapatkan kode verifikasi sudah keempat kalinya. 2 nomor sya gunakan namun tetap tidak ada respon,positif
4,2025-04-16 14:29:46,pelayanan di rs sangat memuaskan pakai bpjs,positif
5,2025-04-16 14:22:48,oke baik,positif
1,2025-04-16 14:20:37,erorrr pantes indo gak maju²,negatif
1,2025-04-16 14:09:14,sampah!! mau verifikasi aja gak bisa,negatif
1,2025-04-16 14:07:44,"Knpa sih ini jd susah bgt buat login, udah login lebih dr 3 akun lah ini lah itu lah payaaah",negatif
5,2025-04-16 14:06:56,memuaskan,positif
1,2025-04-16 14:04:21,mau daftar poli gigi ga bisa2..,negatif
4,2025-04-16 14:01:51,"Trmkasih jkn, tingkatkan pelayan yg terbaik",positif
5,2025-04-16 14:01:28,Tidak rumit melakukan perubahan data faskes,positif
2,2025-04-16 13:52:49,sekarang mau pindah faskes tidak bisa yaaa !,negatif
5,2025-04-16 13:44:11,sangat membantu,positif
5,2025-04-16 13:39:30,Ok,positif
1,2025-04-16 13:34:38,"Verifikasi wajah dihilangkan saja sulit banget sampe 20x gagal, mending pake pin/Password aja",negatif
1,2025-04-16 13:27:07,verifikasi ny lama,negatif
1,2025-04-16 13:26:16,"aplikasinya error terus,",negatif
1,2025-04-16 13:00:27,"ga guna, ga bisa bikin aplikasi jangan suruh instal, daftar aja ribet banget ! payah jadi developer ga bisa bikin aplikasi yang bagus",negatif
5,2025-04-16 12:46:49,semoga dpt membantu !,positif
5,2025-04-16 12:46:10,sangat membatu,positif
5,2025-04-16 12:33:48,bagus,positif
5,2025-04-16 12:31:09,bagus,positif
4,2025-04-16 12:20:04,ok,positif
5,2025-04-16 12:10:56,memudahkan,positif
4,2025-04-16 12:09:33,"sangat membantu, tapi saat mendaftar pengiriman kode OTP terlalu lama, harus nunggu 5 menitan baru dikirim, itupun harus kirim ulang, semoga kedepannya bisa lebih cepat",positif
1,2025-04-16 12:04:38,"GAJELAS NI APLIKASI, BUKANNYA MEMPERMUDAH MALAH MEMPERSULIT, MASA MAU MASUKIN NOMOR TLP AJA LAMA BANGET KODE NYA GA MASUK MASUK",positif
1,2025-04-16 12:04:19,aplikasi paling jelek,negatif
1,2025-04-16 12:03:49,"aplikasi apa ini orng udh masukin nomer tinggal nunggu kode doang lama banget masuk ke SMS nya, perbaiki dong aplikasinya jadi susah ini buat daftar BPJS nya",negatif
1,2025-04-16 11:55:08,"jujur aplikasinya tidak memudahkan masyarakat sama sekali. tahapan loginnya sangat rumit, verivikasi nya juga susah. aplikasi sering bgt harus di update jika tidak di-update tidak bisa dibuka. padahal setelah di cek satu persatu tidak ada hal yg baru setelah di-update.",negatif
5,2025-04-16 11:52:50,mantqp,positif
5,2025-04-16 11:49:22,memuaskan,positif
5,2025-04-16 11:45:10,pendftrn dg jkn mobile sangat mempermudah antrian online..bisa dftr dr rumah..bisa tahu estimasi waktu kehadiran..,positif
5,2025-04-16 11:39:34,sangat berguna dan mudah untuk fasilitas kesehatan,positif
5,2025-04-16 11:30:21,sangat membantu,positif
1,2025-04-16 11:29:44,"kacau, daftar faskes 2 susah banget, gak bisa terhubung ke server RS katanya, ujungnya daftar manual lagi, apalah nih aplikasi bukan memudahkan malah tetep ribet",negatif
1,2025-04-16 11:28:37,susah banget mau verif wajah gagal mulu,negatif
1,2025-04-16 11:28:15,ingin ganti no hp susah betul ga ada kontak csnya,negatif
5,2025-04-16 11:25:01,mantap,positif
5,2025-04-16 11:12:54,mantap proses pelayanan cepat,positif
1,2025-04-16 11:05:16,kenapa kode verifikasi nya tidak ada.. perasaan dlu login ga SE ribet ini dehhhhh.. jelek dan lemot bangettttt,negatif
1,2025-04-16 10:56:07,verifikasi wajah gak bisa bisa susah banget sampe udah puluhan kali lebih nyoba dan kode OTP tidak dikimkan. tolong dong ditingkatkan lagi,negatif
5,2025-04-16 10:53:48,Sangat berguna sekali,positif
1,2025-04-16 10:52:02,tolong di perbaiki ini mau masuk aja capchta g muncul muter aja ini gmna solusinya,positif
1,2025-04-16 10:52:00,"parahh login gak bisa mau gimana cek kesehatan yang harus pake ini, harusnya mempermudah malah mempersulit heran.",negatif
1,2025-04-16 10:51:42,gak bisa ngirim otp padahal waktu regis otp bisa masuk,negatif
1,2025-04-16 10:45:33,SAMPAH APLIKASI NGABISIN ANGGARAN UDAH BENER SEMUA ISI DATA MALAH GAMAU BISA DAFTAR,negatif
2,2025-04-16 10:37:27,"aplikasi tolong perbaikin donk percuma ada aplikasi JKN kalo kaga guna kalo di butuhin, udah login masa di suruh login udah bener di salahin Mulu combro",positif
5,2025-04-16 10:27:08,okkk Banget,positif
5,2025-04-16 10:24:41,mantap,positif
5,2025-04-16 10:22:43,sangat membantu,positif
5,2025-04-16 10:21:44,awesome,positif
5,2025-04-16 10:14:54,Alhamdulillah pelayanan bagus,positif
5,2025-04-16 10:13:44,good jkn,positif
1,2025-04-16 09:58:36,asus tidak bekerja,negatif
5,2025-04-16 09:51:50,good job,positif
1,2025-04-16 09:51:27,aplikasi jelek....mau verifikasi no hp saja nggak bisa..... siapa sih yang bikin aplikasi?. apakah dibeli sesuai harga?? . jangan mempersulit masyarakat lah...,negatif
1,2025-04-16 09:42:51,kode OTP SMS tidak ada dikirim- kirim ampe lebaran monyet.,negatif
5,2025-04-16 09:38:35,Terimakasih Mobile JKN semoga tambah maju dan sukses selalu,positif
2,2025-04-16 09:37:57,tidak bisa update,negatif
5,2025-04-16 09:35:17,bagus,positif
5,2025-04-16 09:28:36,sangat membantu,positif
